Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster
825,0,0.654609272,0.69428696,0.681995824,0.620987619,0.620418282,0.999288922,0.797800193,0.809617626,0.303572866,0.781901063,0.00010997,6520000000.0,0.480247939,0.0,0.216621115,0.22021828,0.22021828,0.22021828,0.294601494,0.347633869,0.053450701,0.176939989,0.250734353,0.022113309,0.84805518,0.689442104,0.689442104,0.217598379,8120000000.0,0.000499362,0.264268675,0.392775977,0.016706968,0.013370148,0.630612252,0.003230925,0.077092844,0.922907156,0.00571205,0.369637181,0.005365848,0.176950511,0.249883116,0.399002978,0.188905547,0.001284327,0.004927909,0.000125917,0.00046449,0.036612903,0.022499009,0.416544176,0.00684844,0.867312081,0.581675177,0.666802674,0.388574048,0.01407891,0.027225199,0.075424456,0.392202574,0.277103496,0.007135661,0.90889783,0.738457022,0.328875292,0.0,0.966536854,0.002893196,0.022570246,0.000148658,0.000133891,0.593985756,0.000245034,0.671592435,0.210611347,0.90889783,0.328875292,0.110933234,0.684243882,0.472577631,0.696638663,0.319791244,0.017559287,0,0.883602117,0.001428259,0.624228022,0.620985906,0.845548123,0.277122376,0.026791157,0.565158396,1,0.049887467,1
833,0,0.559352606,0.623746184,0.606563521,0.602862538,0.602862538,0.999051935,0.797528769,0.809427538,0.303594377,0.781693905,6550000000.0,3670000000.0,0.462395679,0.001119112,0.138981678,0.202604189,0.202604189,0.202604189,0.257067221,0.319551531,0.073914424,0.12669978,0.209535287,0.022071462,0.848011453,0.68938633,0.689386243,0.217591951,7250000000.0,0.000464102,0.263859167,0.364489028,0.013018368,0.013230408,0.630612594,0.004623424,0.099253258,0.900746742,0.008492407,0.3696383,0.005365848,0.126654942,0.208581555,0.404051054,0.275862069,0.000744626,0.008493833,0.641831122,0.002803581,0.053387097,0.08992847,0.419314353,0.004251844,0.856567016,0.753355737,0.721734408,0.105279638,0.013156167,0.005341601,0.104337578,0.3436501,0.27697486,0.0,0.988249141,0.738518108,0.330326874,12500000.0,0.953686866,0.002693321,0.019185747,0.000100805,0.000111671,0.593956846,4350000000.0,0.671548684,0.04998746,0.988249141,0.330326874,0.110934509,0.568910705,0.440535307,0.574334797,0.304161058,0.022504465,0,0.848004731,0.002443872,0.62432923,0.602862802,0.843676206,0.278132308,0.026791207,0.565158637,1,0.038282321,1
848,0,0.577536197,0.646641954,0.641201349,0.630089797,0.630089797,0.999244552,0.797840588,0.809740793,0.303736496,0.782033835,0.000309559,0.0003484,0.480588477,0.0,0.0,0.205891029,0.205891029,0.205891029,0.261983549,0.334193959,0.022762678,0.125315528,0.207802968,0.022095926,0.848032958,0.689456243,0.689456243,0.217600987,6190000000.0,0.00043478,0.264210395,0.383405983,0.015079516,0.012968395,0.630612252,0.001849369,0.049611513,0.950388487,0.00651341,0.369637181,0.005365848,0.124741479,0.206040268,0.39662363,0.095952024,0.000965782,0.00655119,0.000156298,0.000387327,0.021290323,0.020266439,0.411105583,0.006817477,0.821620564,0.395758983,0.430125027,0.238045709,0.013422891,0.023248237,0.053975248,0.397445723,0.277073158,0.004628738,0.984867689,0.735456583,0.327893119,0.0,0.956609895,0.002570281,0.034628402,0.00017332,0.000164578,0.59399146,0.000266216,0.67157946,0.131245751,0.984867689,0.327893119,0.110933234,0.651215563,0.46329909,0.661018783,0.315498237,0.019449313,0,0.864949789,0.007275064,0.62395391,0.630085234,0.843896343,0.276120625,0.026791157,0.565158396,1,0.077486995,1
849,0,0.682542778,0.714784126,0.695379838,0.647227547,0.647227547,0.998986304,0.804179348,0.814100711,0.315351095,0.786732233,0.00084299,0.000461816,0.454652206,0.000165017,0.253973074,0.237748093,0.237748093,0.237748093,0.264819892,0.314635354,0.002193082,0.095431968,0.254801536,0.022192514,0.847990584,0.715254344,0.715254344,0.229991671,0.001240707,0.010063553,0.28542944,0.374511009,0.005356614,0.00532323,0.630621841,0.000913742,0.026755752,0.973244248,0.016005424,0.370056567,0.005365848,0.095437002,0.222630269,0.393995094,0.013493253,0.000436225,0.014508768,0.000293297,0.00016416,0.010645161,0.003375292,0.392223152,0.00262213,0.749339302,0.03387513,0.032745733,0.017252067,0.005453694,0.0068118,0.012991033,0.332105525,0.276938895,0.000107366,0.412924982,0.731860383,0.326553935,0.0,0.950614315,0.003626734,0.00701674,0.000212537,0.000226887,0.593898472,0.000256086,0.671606461,0.022823159,0.412924982,0.326553935,0.110933234,0.645906402,0.461781468,0.556159609,0.314872835,0.053376638,0,0.853368833,0.001350816,0.623720938,0.647222747,0.842978507,0.275441523,0.026793413,0.56516913,1,0.137564007,1
850,0,0.542777751,0.603739642,0.598800792,0.605226365,0.605002955,0.999043038,0.797472879,0.80938926,0.303515341,0.78165194,0.000108698,6520000000.0,0.463673956,0.00050405,0.056584675,0.262399393,0.262399393,0.262399393,0.282405219,0.334724482,0.174312204,0.162120349,0.228590796,0.022175936,0.848119282,0.689695296,0.689695296,0.217625848,0.000108009,0.000503879,0.264707711,0.384970754,0.009643028,0.008718794,0.63071773,0.009765728,0.152946156,0.847053844,0.006451452,0.371400836,0.006270108,0.162001075,0.227207601,0.410712157,0.308845577,0.000898826,0.007027671,0.000267311,0.001612853,0.072096774,0.024637575,0.398701974,0.001906318,0.835754672,0.767212782,0.828659876,0.082692317,0.008666697,0.002731784,0.160501843,0.347521498,0.277125518,0.002876356,1.0,0.739190077,0.334928821,0.0,0.94979145,0.002408148,0.033082572,0.000121906,0.000117683,0.593949586,3520000000.0,0.671576727,0.079357966,1.0,0.334928821,0.110933234,0.656401459,0.461521193,0.598571426,0.31716182,0.030244083,0,0.830464391,0.01062061,0.623979462,0.605226062,0.843344491,0.281861347,0.026822627,0.565304115,1,0.023713921,1
860,0,0.546482718,0.615296555,0.594571444,0.604952507,0.604981334,0.999088679,0.797764778,0.809625047,0.303929855,0.781869344,6270000000.0,441000000.0,0.485617708,0.000265027,0.097479502,0.239475791,0.239475791,0.239475791,0.264630803,0.338473509,0.036964775,0.117254295,0.221134292,0.022064335,0.848006924,0.689387715,0.68939513,0.217589622,6990000000.0,0.000472811,0.263904236,0.381533847,0.014774993,0.010567857,0.630767044,0.004852315,0.102488134,0.897511866,0.005508407,0.374248182,0.005545603,0.117250476,0.220209637,0.395896161,0.089955022,0.003033285,0.002084392,0.000139865,0.00014903,0.024193548,0.079591087,0.425906244,0.07191995,0.788674002,0.174573878,0.231011932,0.016028241,0.010873803,0.002817801,0.029772314,0.360769091,0.27720381,0.010422322,0.264773263,0.734330144,0.327383692,0.031302456,0.948519733,0.003279774,0.007425355,9860000000.0,7750000000.0,0.593960303,1990000000.0,0.671569039,0.318123492,0.264773263,0.327383692,0.121564365,0.639527747,0.458439305,0.632161427,0.314080179,0.019847845,0,0.841615583,0.232669295,0.624940069,0.604954088,0.84328257,0.278298303,0.026819105,0.565288227,1,0.036994997,1
863,0,0.560522595,0.616332316,0.599710905,0.601839173,0.601831966,0.999025937,0.797501931,0.809397072,0.30360187,0.781661905,7490000000.0,2510000000.0,0.4642007,0.00039804,0.215710092,0.211369095,0.211369095,0.211369095,0.259336296,0.326625168,0.103437845,0.12669978,0.218573473,0.022170642,0.848221675,0.689662114,0.689662114,0.217622742,9980000000.0,0.000602424,0.264646323,0.381151969,0.011705424,0.011191074,0.6306328,0.006760959,0.125767149,0.874232851,0.007622805,0.370011832,0.00660098,0.126353673,0.213958223,0.405727048,0.337331334,0.000961724,0.006573391,0.000733912,0.002493417,0.075806452,0.08865943,0.411229959,0.004448176,0.851910782,0.75145615,0.764062334,0.276478058,0.011155479,0.011950699,0.122554579,0.348458942,0.277034573,0.001774169,0.922663894,0.73920118,0.331803801,0.000635567,0.948822527,0.002522756,0.02472609,9750000000.0,0.000101454,0.593951671,0.000104766,0.671592689,0.057773738,0.922663894,0.331803801,0.11172703,0.712551867,0.473310622,0.596524157,0.325860962,0.024998956,0,0.838339238,0.001130684,0.624129335,0.601838161,0.843457231,0.279682516,0.026796157,0.565182126,1,0.029587591,1
869,0,0.577731195,0.588584823,0.62096472,0.605276813,0.605276813,0.999107744,0.79754786,0.809459827,0.303510991,0.781725905,4830000000.0,205000000.0,0.476424851,0.000317032,0.031683369,0.282583962,0.282583962,0.282583962,0.281176137,0.383638679,0.092805179,0.158863285,0.226105295,0.022402552,0.848465859,0.690912464,0.690904846,0.217744643,6800000000.0,0.000510941,0.26493228,0.397898737,0.007457699,0.006058738,0.630941015,0.0089295,0.146295009,0.853704991,0.005076957,0.375717708,0.006003827,0.158442849,0.224779428,0.398646612,0.125937031,0.001446644,0.004369452,0.000219352,0.000107423,0.038548387,0.068619185,0.425578345,0.078946626,0.769271239,0.300055201,0.343405304,0.156412549,0.006357273,0.009614835,0.086035274,0.365984374,0.277382861,0.003197289,0.553973941,0.733446305,0.330666194,0.020095262,0.947606524,0.002805328,0.009215183,0.000103268,9450000000.0,0.593930441,0.000137099,0.671596319,0.572732247,0.553973941,0.330666194,0.123883928,0.678384371,0.465448799,0.684597452,0.321096727,0.03884502,0,0.827003817,0.539249839,0.623719758,0.605275075,0.842882504,0.281254889,0.026885495,0.565571357,1,0.024957749,1
870,0,0.625652026,0.679895334,0.660581402,0.611143141,0.611143141,0.999084057,0.798370432,0.810069281,0.304997681,0.78237924,0.00016617,5500000000.0,0.473103344,0.0,0.184229173,0.26787746,0.26787746,0.26787746,0.299517822,0.325281177,0.02344329,0.108704503,0.253747081,0.022057524,0.848012383,0.68945379,0.68945379,0.21759894,0.000111759,0.000707307,0.26433317,0.369136768,0.026759979,0.02194733,0.630614649,0.001740851,0.047162681,0.952837319,0.007679785,0.369637181,0.005998952,0.108668393,0.252628007,0.396085062,0.070464768,0.000474775,0.013319272,0.000385203,0.00053787,0.018870968,0.023327409,0.401528685,0.008173704,0.820886648,0.322350778,0.327166372,0.02763107,0.025410007,0.006210119,0.023184075,0.356423431,0.277010605,0.0038335,0.439477516,0.735385506,0.32690673,0.0,0.955197276,0.003374576,0.010633852,0.00022987,0.000232704,0.594044031,5250000000.0,0.671575206,0.080390323,0.439477516,0.32690673,0.110933234,0.6449078,0.460281521,0.590110499,0.314786569,0.01092395,0,0.867239471,0.001540891,0.624414922,0.611142199,0.843985106,0.276041409,0.026791721,0.565161086,1,0.081404027,1
877,0,0.621264564,0.671336677,0.654103539,0.633426541,0.63354185,0.999395919,0.797890944,0.809697437,0.303507607,0.78196773,0.000213465,0.000101532,0.466165086,0.00019902,0.204777812,0.198895959,0.198895959,0.198895959,0.265670795,0.321815095,0.028510065,0.15300057,0.222414702,0.022097838,0.848026253,0.689390312,0.689385464,0.217590856,7120000000.0,0.000466672,0.263769805,0.364619426,0.02900771,0.0233491,0.630615676,0.002487712,0.063095202,0.936904798,0.007553562,0.369793752,0.005365848,0.153020014,0.221461428,0.40010423,0.131934033,0.000850131,0.007430716,5690000000.0,0.000798105,0.026935484,0.02367992,0.42627937,0.003677375,0.942936226,0.767373795,0.885798591,0.293180981,0.024198243,0.026713606,0.057887559,0.352775401,0.277082251,0.012760704,0.842470428,0.742050955,0.328124082,0.0,0.958363717,0.002599571,0.03725462,0.000281445,0.000248394,0.594074903,0.000252647,0.671517757,0.078625022,0.842470428,0.328124082,0.110933234,0.561048123,0.42744872,0.590282472,0.304827553,0.01006298,0,0.876571291,0.001517364,0.624299291,0.633422227,0.844804581,0.2765831,0.026791992,0.565162377,1,0.061132177,1
881,0,0.754643397,0.809256433,0.810268216,0.640654953,0.640654953,0.999375814,0.797873098,0.809731028,0.303518484,0.782021765,0.000347719,0.00030035,0.49013697,0.001189119,0.087053345,0.225401374,0.225401374,0.225401374,0.341212064,0.36531796,0.062238154,0.215617621,0.280409731,0.022393956,0.848785509,0.690911656,0.690911656,0.217767327,0.000158335,0.000767397,0.269530115,0.416797064,0.010540373,0.006288935,0.630682114,0.004760211,0.101188137,0.898811863,0.005078848,0.37183476,0.005365848,0.215602456,0.279571676,0.398251394,0.230884558,0.003769795,0.001677931,82900000.0,0.000196689,0.047741935,0.008630642,0.403869202,0.007814466,0.794414565,0.25885004,0.370984004,0.132448435,0.007150433,0.010545422,0.06631579,0.394020494,0.277358815,0.009104831,0.612044237,0.734675295,0.328842156,0.010895806,0.970340806,0.002521844,0.068852899,7830000000.0,5630000000.0,0.593941746,8490000000.0,0.671585159,0.616012889,0.612044237,0.328842156,0.116771174,0.668884282,0.465724861,0.741733643,0.318250825,0.027716527,0,0.913615386,0.000281382,0.623757367,0.640652817,0.848339783,0.278231496,0.026811134,0.565251883,1,0.037498621,1
882,0,0.624482036,0.685292194,0.668825954,0.629945661,0.629945661,0.999292735,0.797829936,0.809674652,0.303617097,0.78195959,0.000259141,0.0,0.486696359,0.0,0.132806964,0.23416628,0.23416628,0.23416628,0.29195424,0.348907123,0.044043136,0.163341747,0.241244257,0.022303862,0.848438308,0.690362049,0.690362049,0.217704616,8320000000.0,0.000499587,0.265907484,0.396594762,0.019672326,0.01844509,0.630612252,0.002084644,0.054751035,0.945248965,0.007021111,0.369637181,0.005365848,0.16334457,0.240389111,0.395571948,0.149925037,0.002252138,0.002806799,0.000259286,0.000940327,0.028870968,0.023518353,0.417957531,0.004306079,0.861623241,0.572903457,0.583225028,0.513687444,0.018646245,0.04825076,0.056139176,0.411721407,0.277017285,0.003001377,0.934223614,0.737566511,0.327999977,0.0,0.967342308,0.002570924,0.041113223,0.000166227,0.000169104,0.594000188,0.000409462,0.671616212,0.100224213,0.934223614,0.327999977,0.110933234,0.714206136,0.490885152,0.696755389,0.322752723,0.01490727,0,0.878025182,0.000958208,0.624010837,0.629945436,0.844724033,0.276290873,0.026791157,0.565158396,1,0.070373353,1
905,0,0.584312387,0.63039686,0.61363028,0.608512662,0.608512662,0.999143102,0.797653967,0.809495891,0.303622172,0.781768852,6490000000.0,84900000.0,0.466948491,0.000212021,0.269662921,0.24364755,0.24364755,0.24364755,0.275125272,0.326766641,0.066699941,0.151942024,0.239135347,0.022063782,0.848005654,0.689408807,0.689408807,0.217594669,8040000000.0,0.000546751,0.263990489,0.379540628,0.014848004,0.014178022,0.630699237,0.00341422,0.080297488,0.919702512,0.005774452,0.372587417,0.006634494,0.151920791,0.234801297,0.400147102,0.185907046,0.00071622,0.008826857,0.000905304,0.000367658,0.038548387,0.036387938,0.414067977,0.011461381,0.825953294,0.463113111,0.461621554,0.079985292,0.014405143,0.007177116,0.058789076,0.352071103,0.277007481,0.00149723,0.678794601,0.736202504,0.328311743,0.004970208,0.9586984,0.002905245,0.013299974,0.000100372,0.000106586,0.593961176,5110000000.0,0.67158179,0.214945325,0.678794601,0.328311743,0.113917725,0.662136804,0.465225588,0.59496361,0.317031109,0.019750696,0,0.848546067,0.002272917,0.624367929,0.608511217,0.843393941,0.277255535,0.026811249,0.565252411,1,0.047836178,1
907,0,0.679764052,0.719472307,0.704052679,0.616072587,0.615971692,0.999202377,0.797674303,0.809525576,0.303533711,0.781798466,0.000125119,4910000000.0,0.4823784,0.0,0.212572123,0.21322321,0.21322321,0.21322321,0.297248747,0.342576218,0.079450066,0.184756942,0.254726218,0.022119693,0.848055604,0.689451886,0.689451886,0.217599398,7730000000.0,0.0004924,0.264313744,0.384365337,0.023884481,0.010868548,0.630612252,0.002746697,0.06817426,0.93182574,0.006203233,0.369637181,0.005365848,0.184718355,0.25323128,0.402688556,0.308845577,0.00269445,0.002347396,7740000000.0,0.001040941,0.053064516,0.018841708,0.407114267,0.002393126,0.912662878,0.393188708,0.791092631,0.1381342,0.011463272,0.011619018,0.062746455,0.394315172,0.27732544,0.032407784,0.849042866,0.740644609,0.328334311,0.0,0.966128495,0.002660928,0.040841302,0.00010103,4880000000.0,0.593973724,522000000.0,0.671569222,0.146764421,0.849042866,0.328334311,0.110933234,0.632394633,0.455465671,0.687002394,0.313285642,0.012258519,0,0.899004376,0.000854756,0.62387149,0.61606761,0.846264532,0.276770863,0.026791157,0.565158396,1,0.056558428,1
920,0,0.576804953,0.629197558,0.6133626,0.60510385,0.60510385,0.999068574,0.797540113,0.809424413,0.303579392,0.781687729,8480000000.0,2020000000.0,0.467332646,0.000352035,0.221986031,0.207028781,0.207028781,0.207028781,0.263401721,0.33398175,0.089114751,0.140053742,0.221284929,0.022251143,0.84824972,0.689810855,0.689810855,0.217641106,8260000000.0,0.000500136,0.264878663,0.389711635,0.011127578,0.010801797,0.630651292,0.006179155,0.119267164,0.880732836,0.006887602,0.37065489,0.005365848,0.139088378,0.219327351,0.401083568,0.296851574,0.001385775,0.004561582,0.00138719,0.002491904,0.062741935,0.101473202,0.428438977,0.007315042,0.842209864,0.734594308,0.73063716,0.195314543,0.010849134,0.008400629,0.123166714,0.358102368,0.277015056,0.001074747,0.976834479,0.738264709,0.331625955,0.0,0.954683334,0.002559172,0.026976904,9930000000.0,0.000105733,0.593950204,7860000000.0,0.671541017,0.078157592,0.976834479,0.331625955,0.110933234,0.542378504,0.437939935,0.632426369,0.298846519,0.026277046,0,0.847949797,0.00498937,0.624110371,0.605100987,0.844079634,0.279260711,0.026800661,0.565203311,1,0.031370442,1
921,0,0.556378882,0.629579154,0.602173564,0.61431413,0.614501506,0.999157776,0.797795213,0.80964666,0.303838493,0.781887589,0.00014628,0.000120887,0.485949859,0.0,0.131794716,0.249336311,0.249336311,0.249336311,0.266332608,0.340878546,0.036072417,0.128328312,0.222791293,0.022100224,0.848034334,0.689418069,0.689418069,0.217592608,6870000000.0,0.000445061,0.26402701,0.384560933,0.016668279,0.013582254,0.630612252,0.001689784,0.046013846,0.953986154,0.006649588,0.369637181,0.005506605,0.127355188,0.221340774,0.397159519,0.103448276,0.000908971,0.006963628,0.000133942,0.000471298,0.021935484,0.026649824,0.409443477,0.008093583,0.812211675,0.295308694,0.349539797,0.079176947,0.013634506,0.010459436,0.039779274,0.398213278,0.277122906,0.008182936,0.776965874,0.734943651,0.327423376,0.0,0.953627735,0.002751254,0.018498,0.000132004,0.00011555,0.593978426,8480000000.0,0.671568943,0.123782667,0.776965874,0.327423376,0.110933234,0.638875404,0.457164425,0.655772133,0.314116803,0.017599925,0,0.852414671,0.015592399,0.624031378,0.614313705,0.843150483,0.276004927,0.026791157,0.565158396,1,0.083365683,1
939,0,0.598693511,0.660979067,0.662026875,0.624403638,0.624403638,0.999208964,0.797637366,0.809544976,0.303455642,0.781812782,0.000253938,0.00027709,0.477671255,0.0,0.018119243,0.20871434,0.20871434,0.20871434,0.260943557,0.338049091,0.042046675,0.143880791,0.210439105,0.022132794,0.848061862,0.689458984,0.689458666,0.217599238,0.00010652,0.000582835,0.264420977,0.396482992,0.022752503,0.018166857,0.630612252,0.002594406,0.065241709,0.934758291,0.015836904,0.369637181,0.005365848,0.143851678,0.207955659,0.401032658,0.196401799,0.000939405,0.006728803,9060000000.0,0.005924134,0.036451613,0.028582759,0.415583094,0.000870424,0.916731189,0.707300732,0.825317347,0.127407748,0.018798047,0.009795262,0.068694421,0.388124488,0.277096758,0.010557676,0.970503336,0.74075035,0.328508613,0.0,0.957662083,0.002430601,0.053941101,0.000199302,0.000174947,0.594021965,8520000000.0,0.671554496,0.01988166,0.970503336,0.328508613,0.110933234,0.608471519,0.446289297,0.668480473,0.310430576,0.012875219,0,0.859317197,0.001279135,0.624089921,0.624401866,0.843819108,0.276660721,0.026791157,0.565158396,1,0.059136197,1
949,0,0.549943938,0.614478849,0.602280636,0.617067124,0.617067124,0.999172104,0.797623532,0.809520889,0.303508574,0.781791308,0.000173108,0.000137866,0.481012892,0.0,0.066504707,0.312924023,0.312924023,0.312924023,0.287888815,0.361144514,0.072704448,0.166843091,0.234540935,0.022125288,0.848063991,0.689483394,0.689483394,0.217603383,7590000000.0,0.000473135,0.264303642,0.388463545,0.02673377,0.022392752,0.630612252,0.002015338,0.053269644,0.946730356,0.015242329,0.369637181,0.005365848,0.166463107,0.232440992,0.399796094,0.139430285,0.000738539,0.008568123,8940000000.0,0.002740035,0.027258065,0.052362557,0.42882341,0.00219217,0.924185753,0.727529838,0.817576383,0.228469475,0.022916483,0.020791389,0.057960364,0.399000735,0.277070106,0.010202296,0.990060229,0.740695478,0.328047588,0.0,0.949435219,0.002517638,0.027331546,0.000247806,0.000225308,0.594053474,0.000188992,0.671573763,0.02208345,0.990060229,0.328047588,0.110933234,0.645221757,0.460317465,0.670366844,0.314827926,0.010934639,0,0.841986502,0.004468909,0.624392739,0.617066618,0.842651504,0.276240956,0.026791157,0.565158396,1,0.072298138,1
951,0,0.658947984,0.723778892,0.700679908,0.618594964,0.618594964,0.999302095,0.79780794,0.809654862,0.303558847,0.781932361,6750000000.0,3020000000.0,0.486649388,0.0,0.137665756,0.287893473,0.287893473,0.287893473,0.34272478,0.358598005,0.078285464,0.219770377,0.290728327,0.022133869,0.848067838,0.689515768,0.689515768,0.217606788,0.000101362,0.000529158,0.264890319,0.394582914,0.03580332,0.030694821,0.630612252,0.001722613,0.046739426,0.953260574,0.011462642,0.369637181,0.005365848,0.219209536,0.289193877,0.399424991,0.197901049,0.001322877,0.004778475,0.00012458,0.002584953,0.033709677,0.045280026,0.443454467,0.00238061,0.969336106,0.862825484,0.959074015,0.665927884,0.030987783,0.069076094,0.050790777,0.414953397,0.277057907,0.012774805,0.979265037,0.742690668,0.327773219,0.0,0.990514971,0.003509307,0.012737732,0.000226375,0.000208459,0.594051767,0.000431862,0.671662729,0.035374485,0.979265037,0.327773219,0.110933234,0.823335784,0.551815795,0.684045197,0.334625624,0.008111799,0,0.891388563,0.003249353,0.625270998,0.618594609,0.845312825,0.276028482,0.026791157,0.565158396,1,0.082086962,1
